订单号,订单状态,支付时间,发货时间,确认收货时间,订单成交时间,承诺发货时间,商品名称,商品ID,商家编码-商品维度,商家编码-规格维度,商品规格,规格id,规格名称,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商品数量(件),商品单价(元),商品总价(元),用户实付金额(元),商家实收金额(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),拼多多优惠券(元),平台技术服务费(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),退款金额(元),退款原因,退款类型,售后状态,省,市,区,街道/镇,收货人,收货人手机,买家留言,商家备注,订单来源,是否直播间成交,是否直播间引导成交,是否门店自提,门店名称,支付方式,是否分期,分期期数,手续费承担方,是否预售,是否顺丰加价,是否抽奖或0元试用,是否社区团购,是否无痕发货,是否节能补贴,快递公司,快递单号,配送状态,集运类型
2705000337,已签收,2026-05-03 19:35:22,2026-05-05 03:23:20,2026-05-10,2026-05-03 22:46:15,2026-05-05,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,3,19.90,59.70,57.17,56.83,0.00,1.01,0.89,0.63,0.00,0.34,0.00,0.00,0.00,0.00,,,,河北省,石家庄,南山区,石家庄市南山区解放路112号,用户841,13880571865,请尽快发货,,APP-Android,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,顺丰速运,YT30398897955,已签收,
2705000081,已取消,2026-05-03 21:27:10,,,2026-05-03 11:46:42,2026-05-05,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,65.00,65.00,59.57,59.21,0.00,0.87,0.76,0.55,3.25,0.36,0.00,0.00,0.00,0.00,,,,浙江省,杭州,西城区,杭州市西城区建设路144号,用户494,19296909832,,,H5,否,否,否,,微信支付,否,,,否,否,否,否,否,否,圆通速递,YT45059032366,,
2705000442,已发货,2026-05-04 00:43:00,2026-05-05 05:42:54,2026-05-12,2026-05-04 11:23:43,2026-05-06,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,5,189.00,945.00,709.25,704.99,0.00,94.30,82.51,58.94,0.00,4.26,0.00,0.00,0.00,0.00,,,,广西,南宁,西城区,南宁市西城区建设路194号,用户183,17792365634,,,APP-Android,否,否,否,,微信支付,否,,,否,否,否,否,否,否,中通快递,YT33018790183,运输中,
2705000028,已完成,2026-05-04 01:24:27,2026-05-05 03:03:31,2026-05-07,2026-05-04 02:54:49,2026-05-06,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,106.67,106.03,0.00,4.93,4.32,3.08,0.00,0.64,0.00,0.00,0.00,0.00,,,,辽宁省,沈阳,南山区,沈阳市南山区建设路177号,用户673,19869152140,,,APP-Android,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,申通快递,YT87635747402,运输中,
2705000307,已发货,2026-05-04 04:06:15,2026-05-06 21:32:26,2026-05-08,2026-05-04 15:13:23,2026-05-06,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,1,69.00,69.00,61.04,60.67,0.00,3.18,2.79,1.99,0.00,0.37,0.00,0.00,0.00,0.00,,,,湖北省,武汉,浦东新区,武汉市浦东新区解放路296号,用户285,18194696565,,,H5,否,否,否,,微信支付,否,,,否,否,否,否,否,否,圆通速递,YT64747175230,运输中,
2705000332,已签收,2026-05-04 06:48:29,2026-05-05 06:21:59,2026-05-06,2026-05-04 19:10:45,2026-05-06,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,2,45.00,90.00,88.48,87.95,0.00,0.61,0.53,0.38,0.00,0.53,0.00,0.00,0.00,0.00,,,换货,辽宁省,沈阳,海淀区,沈阳市海淀区人民路83号,用户415,15310930870,,,网页,否,否,否,,支付宝,否,,,否,否,否,否,否,否,极兔速递,YT76191772709,运输中,
2705000050,已签收,2026-05-04 07:06:39,2026-05-05 22:04:33,2026-05-08,2026-05-04 16:03:25,2026-05-06,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,1,29.90,29.90,26.13,25.97,0.00,0.91,0.79,0.57,1.50,0.16,0.00,0.00,0.00,0.00,,,,福建省,厦门,海淀区,厦门市海淀区建设路175号,用户470,15621813105,,,APP-Android,否,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT38140103075,派送中,
2705000111,已完成,2026-05-04 09:55:35,2026-05-05 11:46:38,2026-05-12,2026-05-04 06:33:52,2026-05-06,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,5,119.00,595.00,435.02,432.41,0.00,52.09,45.58,32.56,29.75,2.61,0.00,0.00,0.00,0.00,,,,安徽省,合肥,海淀区,合肥市海淀区中山路171号,用户983,14617217049,,,APP-Android,是,否,否,,花呗分期,否,,,否,否,否,否,否,否,申通快递,YT36237006226,运输中,
2705000025,已签收,2026-05-04 09:56:27,2026-05-07 05:25:47,2026-05-13,2026-05-04 13:23:23,2026-05-06,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,106.95,106.31,0.00,4.82,4.22,3.01,0.00,0.64,0.00,0.00,0.00,0.00,,,,河北省,石家庄,福田区,石家庄市福田区解放路101号,用户150,13782852523,,加急发货,APP-iOS,否,否,否,,多多支付,否,6,,否,否,否,否,否,是,中通快递,YT30890567074,运输中,
2705000314,已取消,2026-05-04 13:12:13,,,2026-05-04 09:29:41,2026-05-06,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,3,129.00,387.00,331.73,329.74,0.00,22.11,19.34,13.82,0.00,1.99,0.00,0.00,0.00,0.00,,,,上海市,上海,福田区,上海市福田区解放路83号,用户440,17350143105,,,H5,否,否,否,,花呗分期,否,,,否,否,否,否,否,是,韵达快递,YT51684691500,,
2705000108,待发货,2026-05-04 14:00:15,2026-05-06 10:05:17,2026-05-07,2026-05-04 05:07:16,2026-05-06,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,2,189.00,378.00,300.46,298.66,0.00,31.02,27.14,19.38,0.00,1.80,0.00,0.00,0.00,0.00,,,,广西,南宁,南山区,南宁市南山区长安街141号,用户638,17739802477,,老客户,网页,是,否,否,,多多支付,否,,,否,否,否,否,否,否,韵达快递,YT22139048910,运输中,
2705000234,已发货,2026-05-04 14:41:10,2026-05-06 23:43:10,2026-05-12,2026-05-04 00:38:26,2026-05-06,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,2,129.00,258.00,209.97,208.71,0.00,19.21,16.81,12.01,0.00,1.26,0.00,0.00,0.00,0.00,,,,四川省,成都,武侯区,成都市武侯区中山路69号,用户367,19892021589,,,H5,否,否,否,,多多支付,否,,,否,否,否,否,否,否,极兔速递,YT70868933210,运输中,
2705000487,已付款,2026-05-04 15:28:26,2026-05-06 12:13:09,2026-05-11,2026-05-04 09:11:27,2026-05-06,夏季冰丝凉席三件套,PD00001,SP00001,SKU002,1.8m床-灰色,SKU002,1.8m床-灰色,ST002,家居生活,床上用品,凉席,冰丝凉席,2,109.00,218.00,173.60,172.56,0.00,17.76,15.54,11.10,0.00,1.04,0.00,0.00,0.00,0.00,,,,江苏省,南京,浦东新区,南京市浦东新区长安街5号,用户229,18200034697,,,APP-Android,否,否,否,,多多支付,否,3,,否,否,否,否,否,否,顺丰速运,YT20233895449,运输中,
2705000416,已退款,2026-05-04 18:28:55,2026-05-07 17:36:20,2026-05-11,2026-05-04 03:44:13,2026-05-06,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,1,129.00,129.00,100.51,99.91,0.00,11.40,9.97,7.12,0.00,0.60,0.00,0.00,0.00,94.47,卖家发错尺码,仅退款,退款成功,河南省,郑州,西城区,郑州市西城区长安街191号,用户956,16223158527,,,小程序,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,韵达快递,YT73960778784,已签收,转运
2705000370,待发货,2026-05-04 18:48:39,2026-05-06 09:33:20,2026-05-12,2026-05-04 13:11:56,2026-05-06,女士防晒衣轻薄透气,PD00006,SP00006,SKU013,M码-浅蓝,SKU013,M码-浅蓝,ST013,服饰内衣,女装,外套,防晒衣,2,69.00,138.00,102.50,101.89,0.00,11.44,10.01,7.15,6.90,0.61,0.00,0.00,0.00,0.00,,,,湖北省,武汉,武侯区,武汉市武侯区解放路39号,用户880,15275067514,送人用请精美包装,,H5,否,否,否,,多多支付,否,,,否,否,否,否,否,否,韵达快递,YT18772043471,已签收,
2705000155,已退款,2026-05-04 18:51:44,2026-05-05 01:02:49,2026-05-12,2026-05-04 23:07:53,2026-05-06,夏季冰丝凉席三件套,PD00001,SP00001,SKU002,1.8m床-灰色,SKU002,1.8m床-灰色,ST002,家居生活,床上用品,凉席,冰丝凉席,1,109.00,109.00,96.70,96.12,0.00,2.74,2.40,1.71,5.45,0.58,0.00,0.00,0.00,34.82,物流太慢,退货退款,退款成功,广东省,广州,东城区,广州市东城区人民路291号,用户112,17363360731,送人用请精美包装,,APP-iOS,否,否,否,,支付宝,否,,,否,否,否,否,否,是,顺丰速运,YT50688950142,运输中,
2705000009,已发货,2026-05-04 18:54:56,2026-05-04 03:13:01,2026-05-11,2026-05-04 10:18:58,2026-05-06,有机红枣夹核桃500g,PD00007,SP00007,SKU015,500g袋装,SKU015,500g袋装,ST015,食品生鲜,坚果零食,红枣,夹心红枣,1,39.00,39.00,36.60,36.38,0.00,0.96,0.84,0.60,0.00,0.22,0.00,0.00,0.00,0.00,,,,辽宁省,沈阳,福田区,沈阳市福田区建设路215号,用户628,13606500841,发之前检查一下质量,,APP-iOS,否,否,否,,多多支付,否,,,是,否,否,否,否,否,圆通速递,YT27183850119,运输中,
2705000018,已取消,2026-05-05 01:07:46,,,2026-05-05 20:58:56,2026-05-07,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,2,45.00,90.00,65.70,65.31,0.00,7.92,6.93,4.95,4.50,0.39,0.00,0.00,0.00,0.00,,,,江西省,南昌,南山区,南昌市南山区南京路66号,用户574,16443042903,,,APP-Android,否,否,否,,支付宝,否,,,否,是,否,否,否,否,顺丰速运,YT59290161078,,
2705000287,待发货,2026-05-05 01:26:37,2026-05-06 22:57:16,2026-05-11,2026-05-05 00:12:48,2026-05-07,夏季冰丝凉席三件套,PD00001,SP00001,SKU003,1.5m床-蓝色,SKU003,1.5m床-蓝色,ST003,家居生活,床上用品,凉席,冰丝凉席,5,89.00,445.00,387.80,385.47,0.00,22.88,20.02,14.30,0.00,2.33,0.00,0.00,0.00,120.69,七天无理由退货,仅退款,退款成功,云南省,昆明,浦东新区,昆明市浦东新区中山路112号,用户904,13369115869,,,H5,是,否,否,,微信支付,否,,,否,否,否,否,否,否,韵达快递,YT71723609805,运输中,
2705000328,待发货,2026-05-05 07:01:45,2026-05-06 23:59:29,2026-05-11,2026-05-05 17:42:35,2026-05-07,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,81.68,81.19,0.00,6.93,6.06,4.33,0.00,0.49,0.00,0.00,0.00,0.00,,,,福建省,厦门,西城区,厦门市西城区人民路214号,用户718,17538714920,,,网页,否,否,否,,支付宝,否,,,否,否,否,否,否,否,圆通速递,YT51868155498,运输中,
2705000149,已退款,2026-05-05 11:29:11,2026-05-06 17:20:13,2026-05-07,2026-05-05 15:06:30,2026-05-07,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,1,19.90,19.90,16.55,16.45,0.00,1.34,1.17,0.84,0.00,0.10,0.00,0.00,0.00,15.26,收到商品破损,退货退款,退货退款,湖北省,武汉,天河区,武汉市天河区长安街279号,用户626,14908984623,到货前短信通知,VIP客户,小程序,否,否,否,,支付宝,否,,,否,否,否,否,否,否,圆通速递,YT52889480731,运输中,
2705000503,已退款,2026-05-05 12:30:07,2026-05-07 15:25:04,2026-05-11,2026-05-05 18:12:50,2026-05-07,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,90.49,89.95,0.00,3.40,2.98,2.13,0.00,0.54,0.00,0.00,0.00,82.41,发错货/漏发,仅退款,退款成功,天津市,天津,天河区,天津市天河区建设路149号,用户107,18301888680,,,H5,是,否,否,,微信支付,否,,,否,否,否,否,否,否,申通快递,YT23479461768,运输中,
2705000435,已完成,2026-05-06 00:29:45,2026-05-07 09:35:06,2026-05-11,2026-05-06 17:23:37,2026-05-08,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,1,69.00,69.00,59.85,59.49,0.00,3.66,3.20,2.29,0.00,0.36,0.00,0.00,0.00,0.00,,,,山东省,青岛,朝阳区,青岛市朝阳区南京路74号,用户324,17152077725,,,APP-iOS,否,否,否,,支付宝,否,,买家,否,否,否,否,否,否,韵达快递,YT49049501806,运输中,
2705000064,已完成,2026-05-06 02:31:41,2026-05-08 11:24:27,2026-05-14,2026-05-06 16:32:46,2026-05-08,夏季冰丝凉席三件套,PD00001,SP00001,SKU001,1.5m床-灰色,SKU001,1.5m床-灰色,ST001,家居生活,床上用品,凉席,冰丝凉席,1,89.00,89.00,70.37,69.67,0.00,7.45,6.52,4.66,0.00,0.70,0.00,0.00,0.00,0.00,,,,浙江省,杭州,南山区,杭州市南山区长安街248号,用户430,17128710569,,VIP客户,APP-iOS,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,申通快递,YT13114296665,运输中,
2705000061,待发货,2026-05-06 05:21:54,2026-05-08 03:23:36,2026-05-14,2026-05-06 07:02:37,2026-05-08,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,65.00,65.00,61.83,61.46,0.00,1.27,1.11,0.79,0.00,0.37,0.00,33.30,0.00,0.00,,,,江苏省,南京,朝阳区,南京市朝阳区中山路118号,用户330,15926279051,,,网页,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,圆通速递,YT50039185790,运输中,
2705000278,已付款,2026-05-06 06:22:29,2026-05-07 11:20:06,2026-05-14,2026-05-06 18:51:46,2026-05-08,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,5,129.00,645.00,587.63,584.10,0.00,22.95,20.08,14.34,0.00,3.53,0.00,0.00,0.00,0.00,,,,安徽省,合肥,浦东新区,合肥市浦东新区南京路245号,用户791,13863962654,,,H5,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,申通快递,YT13875120343,已签收,
2705000444,已付款,2026-05-06 10:55:29,2026-05-06 03:58:55,2026-05-09,2026-05-06 17:30:36,2026-05-08,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,3,189.00,567.00,459.29,456.53,0.00,43.08,37.70,26.93,0.00,2.76,0.00,0.00,0.00,0.00,,,,江苏省,南京,天河区,南京市天河区中山路109号,用户454,14271366915,,,APP-Android,否,否,否,,多多支付,否,,,否,否,否,否,否,否,邮政快递,YT84902279305,派送中,
2705000060,已签收,2026-05-06 14:05:14,2026-05-08 18:38:19,2026-05-15,2026-05-06 20:37:34,2026-05-08,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,3,129.00,387.00,338.62,335.23,0.00,19.35,16.93,12.10,0.00,3.39,0.00,0.00,0.00,0.00,,,补发,辽宁省,沈阳,南山区,沈阳市南山区解放路15号,用户420,18859428252,,,小程序,否,否,否,,微信支付,否,,买家,否,否,否,否,否,否,圆通速递,YT62185434718,运输中,
2705000439,已发货,2026-05-06 16:46:06,2026-05-08 08:44:43,2026-05-14,2026-05-06 15:24:09,2026-05-08,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,1,69.00,69.00,57.81,57.46,0.00,4.47,3.92,2.80,0.00,0.35,0.00,0.00,0.00,0.00,,,,河南省,郑州,东城区,郑州市东城区中山路15号,用户913,13881604102,,,小程序,否,否,否,,微信支付,否,,,否,否,否,否,否,否,中通快递,YT11385335525,运输中,
2705000240,待发货,2026-05-06 20:40:19,2026-05-07 03:06:46,2026-05-09,2026-05-06 20:02:22,2026-05-08,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,1,69.00,69.00,56.00,55.66,0.00,3.82,3.34,2.39,3.45,0.34,0.00,0.00,0.00,0.00,,,,上海市,上海,东城区,上海市东城区南京路28号,用户393,13188278078,,,APP-iOS,否,否,否,,微信支付,否,,,否,否,否,否,否,是,申通快递,YT26305046957,已签收,
2705000043,已签收,2026-05-06 21:31:40,2026-05-08 22:56:23,2026-05-09,2026-05-06 08:29:29,2026-05-08,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,2,129.00,258.00,216.12,214.82,0.00,16.75,14.66,10.47,0.00,1.30,0.00,0.00,0.00,0.00,,,,广东省,广州,武侯区,广州市武侯区南京路24号,用户975,17205097885,,VIP客户,小程序,否,否,否,,微信支付,否,,,否,否,否,否,否,否,中通快递,YT36450339250,派送中,
2705000462,待发货,2026-05-07 04:45:33,2026-05-08 19:15:33,2026-05-09,2026-05-07 03:35:31,2026-05-09,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,2,129.00,258.00,207.86,205.78,0.00,20.06,17.55,12.53,0.00,2.08,0.00,0.00,0.00,0.00,,,,上海市,上海,西城区,上海市西城区中山路132号,用户790,18557780928,,,网页,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,中通快递,YT84277040140,已签收,
2705000124,已付款,2026-05-07 04:59:21,2026-05-08 16:22:10,2026-05-11,2026-05-07 10:42:25,2026-05-09,夏季冰丝凉席三件套,PD00001,SP00001,SKU001,1.5m床-灰色,SKU001,1.5m床-灰色,ST001,家居生活,床上用品,凉席,冰丝凉席,1,89.00,89.00,67.43,67.03,0.00,6.85,5.99,4.28,4.45,0.40,0.00,0.00,0.00,0.00,,,,湖南省,长沙,福田区,长沙市福田区解放路293号,用户699,19704362307,,,H5,否,否,否,,多多支付,否,,,否,否,否,否,否,否,邮政快递,YT28424421495,运输中,
2705000136,已完成,2026-05-07 08:16:51,2026-05-07 22:28:11,2026-05-12,2026-05-07 20:14:56,2026-05-09,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,1,29.90,29.90,26.53,26.37,0.00,1.35,1.18,0.84,0.00,0.16,0.00,0.00,0.00,0.00,,,,天津市,天津,浦东新区,天津市浦东新区南京路282号,用户899,15360771848,,要赠品,H5,否,否,否,,花呗分期,否,6,,否,否,否,否,否,否,顺丰速运,YT99218520006,已签收,
2705000130,已付款,2026-05-07 12:01:01,2026-05-07 18:04:22,2026-05-10,2026-05-07 18:49:53,2026-05-09,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,2,99.00,198.00,193.02,191.86,0.00,1.99,1.74,1.25,0.00,1.16,0.00,0.00,0.00,0.00,,,,山东省,青岛,武侯区,青岛市武侯区人民路39号,用户179,19472937092,请尽快发货,,网页,是,否,否,,多多支付,否,,,否,否,否,否,否,否,申通快递,YT52887873380,运输中,
2705000227,已发货,2026-05-07 14:11:43,2026-05-09 19:09:12,2026-05-11,2026-05-07 11:27:52,2026-05-09,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,3,119.00,357.00,298.85,297.06,0.00,23.26,20.35,14.54,0.00,1.79,0.00,0.00,0.00,0.00,,,,安徽省,合肥,浦东新区,合肥市浦东新区长安街274号,用户803,18679847634,,,网页,否,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT55352869106,派送中,
2705000023,已付款,2026-05-07 15:23:44,2026-05-08 16:06:45,2026-05-14,2026-05-07 15:18:33,2026-05-09,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,1,69.00,69.00,57.40,57.06,0.00,4.64,4.06,2.90,0.00,0.34,0.00,0.00,0.00,0.00,,,,天津市,天津,福田区,天津市福田区建设路75号,用户923,14861465845,,,网页,是,否,否,,支付宝,否,,,否,否,否,否,否,否,韵达快递,YT47745213090,运输中,
2705000433,已签收,2026-05-08 04:25:44,2026-05-11 03:30:31,2026-05-13,2026-05-08 10:36:50,2026-05-10,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,1,69.00,69.00,57.43,57.09,0.00,3.25,2.84,2.03,3.45,0.34,0.00,0.00,0.00,0.00,,,,江苏省,南京,福田区,南京市福田区长安街156号,用户896,19646393718,,,APP-iOS,否,否,否,,微信支付,否,,,否,否,否,否,否,否,邮政快递,YT34145316114,运输中,
2705000015,已退款,2026-05-08 06:34:09,2026-05-09 12:57:11,2026-05-12,2026-05-08 07:53:39,2026-05-10,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,2,99.00,198.00,153.47,152.55,0.00,17.81,15.59,11.13,0.00,0.92,0.00,0.00,0.00,145.47,收到商品破损,退货退款,退款成功,广东省,广州,南山区,广州市南山区南京路116号,用户652,13668153042,,VIP客户,APP-Android,否,否,否,,多多支付,否,,,是,否,否,否,否,否,申通快递,YT33046856324,已签收,
2705000290,待发货,2026-05-08 07:57:17,2026-05-10 11:27:28,2026-05-14,2026-05-08 13:37:41,2026-05-10,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,1,69.00,69.00,62.00,61.63,0.00,2.80,2.45,1.75,0.00,0.37,0.00,0.00,0.00,0.00,,,换货,福建省,厦门,浦东新区,厦门市浦东新区建设路234号,用户673,13417639730,,,APP-Android,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,顺丰速运,YT63199905202,派送中,
2705000044,待发货,2026-05-08 14:16:13,2026-05-09 18:01:36,2026-05-13,2026-05-08 17:31:20,2026-05-10,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,5,45.00,225.00,197.35,195.38,0.00,6.56,5.74,4.10,11.25,1.97,0.00,0.00,0.00,0.00,,,,广西,南宁,天河区,南宁市天河区长安街183号,用户729,14945842712,,,网页,否,否,否,,微信支付,否,,,否,否,否,否,否,否,圆通速递,YT21066325951,已签收,
